X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB;;;;;;;;;;
1936476,5610651,671106,,545730,0,0,0,0,0,South,2008,TUCKER LANE,VALERIE ST,,Non-Injury Crash,No,2008,0,North,0,0,0,Flat,0,,0,,0,Dark,1405500,0,0,0,2,0,0,0,0,1,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,1,0,,30,Hastings District,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null;;;;;;;;;;
1884395,5826076,671107,,536831,0,0,0,1,0,West,2008,CONCORD AVENUE,PATERSON ST,,Non-Injury Crash,No,2008,0,West,0,0,0,Flat,0,,0,,0,Bright sun,1200500,0,0,0,2,0,0,0,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,23,Tauranga City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null;;;;;;;;;;
1749354,5426341,671108,,573400,0,,0,1,,East,2009,ELLICE ST,BROUGHAM ST,,Minor Crash,No,2008,,West,,0,,Hill Road,,,,,,Overcast,2142800,1,0,0,2,,,0,,,1,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1759774,5436936,671109,,569301,0,,0,2,,South,2010,SH 2,MELLING LINK,,Non-Injury Crash,Yes,2010,,North,,0,,Flat,,,,,,Bright sun,1919900,0,0,0,6,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,46,Lower Hutt City,Nil,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1759466,5431423,671110,,570300,0,0,0,1,0,South,2014,MARINE DRIVE,PORT ROAD,,Non-Injury Crash,No,2014,0,West,0,0,0,Flat,1,,0,,0,Dark,1981300,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,70,0,On,0,0,,46,Lower Hutt City,Unknown,1,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1406441.4958,4918091.7235,671111,,603602,0,0,0,1,0,North,2020,PARK STREET,KYBER PASS,,Non-Injury Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,0,Overcast,2864200,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Heavy rain,Null;;;;;;;;;;
1754857,5933182,671112,,507300,0,,0,2,,Null,2007,ROSEDALE ROAD,EAST COAST ROAD,,Non-Injury Crash,No,2007,,East,,0,,Flat,,,,,,Overcast,155901,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1823853,5531480,671113,,562500,0,,0,2,,South,2011,VOGEL ST,HAYDON ST,,Non-Injury Crash,No,2011,,South,,0,,Flat,,,,,,Bright sun,1841900,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,40,Palmerston North City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1769174,5870757,671114,,526701,0,0,0,1,0,North,2014,TUAKAU BRIDGE-PORT WAIKAT,RIVER ROAD,,Minor Crash,No,2014,0,East,1,0,0,Flat,0,,0,,0,Bright sun,845500,1,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,13,Waikato District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1759394,5910526,671115,,524002,0,0,0,0,0,North,2012,SH 20,RIMU OBR,,Non-Injury Crash,Yes,2012,0,South,0,0,0,Flat,0,,0,,0,Bright sun,722400,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,2,1,0,Fine,Null;;;;;;;;;;
1782634,5449793,671116,,567901,0,0,0,1,0,East,2019,SH 2,INCLINE RLY,,Non-Injury Crash,Yes,2018,0,South,0,0,0,Flat,1,,0,,0,Overcast,1916000,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,45,Upper Hutt City,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null;;;;;;;;;;
1719805,6045816,671117,,503100,0,,0,2,,Null,2015,DENT ST,WALTON ST,,Minor Crash,No,2015,,North,,0,,Flat,,,,,,Bright sun,99904,1,0,0,4,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1753840,5911741,671118,,519001,0,0,0,1,0,East,2006,HILLSBOROUGH ROAD,CANBERRA AVENUE,,Minor Crash,No,2005,0,West,0,0,0,Flat,0,,0,,0,Dark,591501,1,0,0,2,0,0,0,0,1,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,1,0,Urban,0,0,0,Light rain,Null;;;;;;;;;;
1757721.2172,5944601.6095,671119,,505902,0,,0,1,,Null,2020,WHANGAPARAOA ROAD,BEACH ROAD,,Non-Injury Crash,No,2020,,West,,0,,Null,,,,,,Bright sun,174409,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1407455,4917503,671120,,603602,0,,0,2,,Null,2007,ANZAC AVENUE,ALBANY ST,,Non-Injury Crash,No,2006,,East,,0,,Flat,,,,,,Bright sun,2869200,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,71,Dunedin City,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1347698,4873790,671121,,607400,1,,0,1,,Null,2011,SH 1S,CENTENNIAL AVENUE,,Non-Injury Crash,Yes,2011,,East,,0,,Flat,,,,,,Bright sun,2994800,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,72,Clutha District,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1753197,5933581,671122,,508804,0,0,0,1,0,Null,2017,SH 1N,GREVILLE OFF SBD,,Non-Injury Crash,Yes,2017,0,South,0,0,0,Hill Road,1,,0,,0,Overcast,180605,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1768141,5899316,671123,,525102,0,,0,1,,East,2017,MAHIA ROAD,FRIEDLANDERS ROAD,,Minor Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,769200,1,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1685554,6103486,671124,,500900,0,,0,3,,West,2008,WAIPAPA ROAD,RAINBOW FALLS ROAD,,Non-Injury Crash,No,2007,,East,,0,,Flat,,,,,,Overcast,44605,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,80,,None,0,0,,1,Far North District,Nil,,,,,0,0,Open,0,,,Heavy rain,Null;;;;;;;;;;
1406926,4918399,671125,,603601,0,,0,2,,Null,2003,SH 1S,DUNDAS ST,,Non-Injury Crash,Yes,2003,,North,,0,,Flat,,,,,,Bright sun,2866000,0,0,0,4,,,0,,,,,,Otago Region,Nil,1-way,Sealed,,0,0,,50,,Null,0,0,,71,Dunedin City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1776565,5477889,671126,,563920,0,,0,2,,East,2017,SH 1N,TE KOWHAI ROAD,,Non-Injury Crash,Yes,2016,,South,,0,,Flat,,,,,,Bright sun,1883903,0,0,0,3,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,43,Kapiti Coast District,Unknown,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1923488,5737688,671127,,542700,0,0,0,1,0,North,2014,OREGON DRIVE,TOTARA ST,,Non-Injury Crash,No,2014,0,East,0,0,1,Flat,0,,0,,0,Dark,1326600,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,25,Whakatane District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1936841,5619367,671128,,545632,0,,0,0,,West,2015,SH 2,MARINE PARADE,,Non-Injury Crash,Yes,2014,,East,,0,,Flat,,,,,,Bright sun,1402700,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,31,Napier City,Give way,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1748019,5426671,671129,,573200,0,0,0,4,0,South,2018,OHIRO ROAD,MAARAMA CRESCENT,,Non-Injury Crash,No,2018,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,2158700,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,47,Wellington City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1751459,5934526,671130,,508701,0,,0,2,,North,2017,GILLS ROAD,DAIRY FLAT HIGHWAY,,Non-Injury Crash,No,2016,,North,,0,,Hill Road,,,,,,Overcast,178409,0,0,0,1,,,0,,,,,,Auckland Region,Bridge,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1566338,5178695,671131,,590300,1,,0,1,,Null,2015,MAGDALA PLACE,ANNEX ROAD,,Serious Crash,No,2014,,East,,0,,Flat,,,,,,Dark,2538601,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,1,,50,,On,0,0,,60,Christchurch City,Give way,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1884354,5824733,671132,,536831,0,0,0,2,0,South,2007,SH 2,EXETER ST,,Minor Crash,Yes,2007,0,North,0,0,0,Flat,0,,0,,0,Dark,1204403,2,0,0,4,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,70,0,On,0,0,,23,Tauranga City,Unknown,0,0,0,1,0,0,Urban,0,0,0,Heavy rain,Null;;;;;;;;;;
1678171,6022754,671133,,504600,0,,0,2,,Null,2009,PARORE ST,RANFURLY ST,,Minor Crash,No,2009,,South,,0,,Hill Road,,,,,,Overcast,116000,1,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,3,Kaipara District,Stop,,,,,0,0,Urban,0,,,Light rain,Null;;;;;;;;;;
1571291,5172119,671134,,591101,0,0,0,1,0,North,2019,DYERS PASS ROAD,SUMMIT ROAD,,Non-Injury Crash,No,2018,0,South,1,0,0,Hill Road,0,,0,,0,Twilight,2551607,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,60,0,None,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1718899,6046070,671135,,503000,0,,0,2,,Null,2005,SH 1N,SELWYN AVENUE,,Non-Injury Crash,Yes,2004,,South,,0,,Flat,,,,,,Dark,98100,0,0,0,4,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,2,Whangarei District,Traffic Signals,,,,,0,0,Urban,0,,,Null,Null;;;;;;;;;;
1444537,5281888,671136,,585314,0,0,0,0,1,North,2009,SH 6,CHESTERFIELD ROAD,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,0,,0,,0,Dark,2422400,0,0,0,2,0,0,0,0,0,,0,0,West Coast Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,57,Westland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null;;;;;;;;;;
1764382,5912241,671137,,520500,0,,0,3,,West,2002,MT WGTN OFF NBD,SH 1N,,Non-Injury Crash,Yes,2001,,West,,0,,Flat,,,,,,Bright sun,639500,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null;;;;;;;;;;
1771593.4678,5914994.646,671138,,521602,1,,0,1,,South,2019,HOWE STREET,JADEE COURT,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Bright sun,646900,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1246491.9587,4848710.4924,671139,,611500,0,0,0,1,1,Null,2019,CENTRE STREET,ROCKDALE ROAD,,Minor Crash,No,2018,0,East,0,0,1,Flat,0,,0,,0,Dark,3142200,1,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,75,Invercargill City,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null;;;;;;;;;;
1718598,6042734,671140,,503900,0,,0,1,,East,2000,REWA REWA ROAD,SH 1N,,Non-Injury Crash,No,2000,,East,,0,,Flat,,,,,,Bright sun,109104,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Nil,,,,,0,0,Urban,1,,,Fine,Null;;;;;;;;;;
1753373,5916185,671141,,517903,0,,0,2,,South,2015,MOUNT ALBERT ROAD,ALBERTON AVENUE,,Non-Injury Crash,No,2015,,South,,0,,Flat,,,,,,Bright sun,522600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1765375,5904821,671142,,524603,0,,0,1,,Null,2009,PUHINUI ROAD,WALLACE ROAD,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Dark,673600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Fine,Null;;;;;;;;;;
1635661,5286937,671143,55,585601,0,0,0,1,0,South,2000,SH 1S,LIMESTONE CRK CV,,Serious Crash,Yes,2000,0,North,0,0,1,Hill Road,0,,0,,0,Dark,2310800,1,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,2,0,100,0,None,0,0,,58,Hurunui District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1751783,5424677,671144,,577200,0,0,0,1,0,Null,2014,MIRAMAR AVENUE,TAUHINU ROAD,,Minor Crash,No,2013,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2206200,1,1,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,47,Wellington City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1793126,5500359,671145,,564220,0,,0,2,,South,2003,SH 1N,DURHAM ST,,Non-Injury Crash,Yes,2002,,South,,0,,Flat,,,,,,Bright sun,1870000,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,42,Horowhenua District,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
2025624,5712815,671146,,543800,0,0,0,1,0,North,2006,WHAREKOPAE ROAD,PATUTAHI ROAD,,Minor Crash,No,2006,0,North,1,0,0,Flat,1,,0,,0,Dark,1363402,1,0,0,2,0,0,0,0,0,,0,0,Gisborne Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,28,Gisborne District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1864705,5545444,671147,,550102,0,0,0,1,0,North,2018,SH 2,ROBERTSHAWE CRESCENT,,Non-Injury Crash,Yes,2018,0,North,0,0,0,Flat,1,,0,,0,Overcast,1531900,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,41,Tararua District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1675521,6021748,671148,,504501,0,0,0,1,0,West,2010,BAYLYS COAST ROAD,SH 12,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Overcast,117600,0,0,0,2,0,0,0,0,0,,0,1,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,3,Kaipara District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1664327,5412647,671149,,580447,0,0,0,1,0,South,2010,SH 6,CAMERONS ROAD,,Minor Crash,Yes,2010,0,South,1,0,1,Flat,0,Christmas New Year,0,,0,Bright sun,2286602,2,0,0,2,0,0,0,0,0,,0,0,Marlborough Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,53,Marlborough District,Nil,0,0,0,0,0,0,Open,0,0,1,Fine,Null;;;;;;;;;;
1797977,5820372,671150,,528320,0,0,0,1,0,South,2012,TOTARA DRIVE,HOUHERE PLACE,,Minor Crash,No,2012,0,North,0,0,0,Hill Road,0,,0,,0,Dark,897505,1,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,16,Hamilton City,Unknown,0,0,0,1,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1576380,5186330,671151,,590603,0,0,0,4,0,East,2015,BROADHAVEN AVENUE,FOREST DRIVE,,Minor Crash,No,2015,0,West,0,0,0,Flat,0,,0,,0,Twilight,2504208,1,0,0,2,0,0,0,0,3,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1566239,5180116,671152,,590100,0,,0,2,,East,2007,RICCARTON ROAD,BALGAY ST,,Minor Crash,No,2007,,East,,0,,Flat,,,,,,Overcast,2541300,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1947547,5667520,671153,55,545301,0,0,0,1,0,South,2002,SH 2,HALIBURTON ROAD,,Non-Injury Crash,Yes,2001,0,West,0,0,1,Hill Road,0,,0,,0,Overcast,1392800,0,0,0,2,0,1,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,29,Wairoa District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1771710,5899059,671154,,523911,0,,0,1,,Null,2010,PORCHESTER ROAD,AIRFIELD ROAD,,Minor Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,767302,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Light rain,Null;;;;;;;;;;
1761720,5438293,671155,,569402,0,,0,2,,South,2019,SH 2,MAJOR DRIVE,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,,,,,Overcast,1918000,0,0,0,3,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,46,Lower Hutt City,Unknown,,,,,0,0,Open,1,,,Fine,Null;;;;;;;;;;
1759267,5436001,671156,,569100,0,,0,2,,East,2017,FRASER ST,HIGH ST,,Non-Injury Crash,No,2017,,East,,0,,Flat,,,,,,Overcast,1967300,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,46,Lower Hutt City,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1697217,5677297,671157,,551012,0,,0,1,,West,2018,KATERE ROAD,EGMONT ROAD,,Non-Injury Crash,No,2017,,East,,0,,Flat,,,,,,Bright sun,1559400,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,33,New Plymouth District,Unknown,,,,,0,0,Urban,0,,,Fine,Frost;;;;;;;;;;
2037351,5708253,671158,,544600,0,,0,2,,West,2002,GLADSTONE ROAD,PEEL ST,,Non-Injury Crash,No,2001,,West,,0,,Flat,,Christmas New Year,,,,Bright sun,1371100,0,0,0,2,,,0,,,,,,Gisborne Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,28,Gisborne District,Nil,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1750463,5914502,671159,,511303,0,,0,2,,Null,2010,GREAT NORTH ROAD,PORTAGE ROAD,,Minor Crash,No,2010,,West,,0,,Flat,,,,,,Bright sun,266200,1,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1818993,5527699,671160,,562910,0,0,0,1,0,Null,2018,MAXWELLS LINE,RUGBY ST,,Non-Injury Crash,No,2018,0,West,0,0,0,Flat,0,,0,,1,Dark,1799700,0,0,0,2,0,0,0,0,0,,0,0,Manawatu-Wanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null;;;;;;;;;;
1822144,5532154,671161,,562100,0,,0,2,,Null,2004,MILSON LINE,FAIRS ROAD,,Non-Injury Crash,No,2003,,North,,0,,Flat,,,,,,Dark,1838202,0,0,0,2,,,0,,,,,,Manawatu-Wanganui Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,40,Palmerston North City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1782120,5926972,671162,,520801,0,,0,0,,Null,2013,JUNCTION ROAD,HILL ROAD,,Minor Crash,No,2013,,North,,0,,Flat,,Queens Birthday,,,,Bright sun,515002,1,1,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
1734882,5908001,671163,,513800,0,0,0,1,1,East,2013,PIHA ROAD,LONE KAURI ROAD,,Non-Injury Crash,No,2013,0,South,0,0,0,Hill Road,0,Easter,0,,0,Dark,282027,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null;;;;;;;;;;
1761089,5433260,671164,,568800,0,0,0,1,0,South,2006,WAINUIOMATA HILL ROAD,GRACEFIELD ROAD,,Non-Injury Crash,No,2005,0,South,0,0,0,Hill Road,1,,0,,0,Overcast,1980800,0,0,0,2,0,0,0,0,0,,0,0,Wellington Region,Nil,1-way,Sealed,0,0,0,0,80,0,Null,0,0,,46,Lower Hutt City,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null;;;;;;;;;;
1574251,5180651,671165,,593600,0,,0,3,,North,2017,KERRS ROAD,BUCKLEYS ROAD,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Overcast,2613400,0,0,0,1,,,0,,,,,,Canterbury Region,Nil,1-way,Sealed,,0,0,,60,,Null,0,0,,60,Christchurch City,Unknown,,,,,0,0,Urban,0,,,Fine,Null;;;;;;;;;;
